lat	lng	mag	time
60.6087	-152.0278	1.4	1667991068978
17922	-67.2033333333333	2.54	1667990781380
37655	-122502	1.34	1667990482450
19.4061666666667	-155.291166666667	0.65	1667989910110
33.8748333	-116.8466667	1.52	1667989854080
33.0401667	-116.4191667	1.09	1667989653000
33.8783333	-116829	1.12	1667989649710
44.8218333	-110803	0.45	1667989535770
-25.5948	178.2778	6.6	1667988873541
31.5403	-115.6361	2.7	1667988727281
19.3921661376953	-155.27799987793	1.90999997	1667988621070
39.2242	-119.7071	1.2	1667988054638
-26.0442	178.3808	7	1667987464520
-25.6972	178.3344	4.9	1667987450992
64.8346	-148463	0.9	1667987013638
-25.9678	178.3625	6.8	1667986722801
40.1569	-119.1343	1.2	1667986716456
18.0083333333333	-66.8496666666667	2.18	1667986605920
18.3085	-68.0365	3.65	1667986504240
39402	-119.7447	1.2	1667985517283
37.6705	-122535	1.07	1667985297350
59.8795	-152448	2.5	1667985237094
31.68725259	-104.4534331	2.3	1667984021028
37.0052	-116.1194	0.1	1667983872465
38.1188333	-121.9435	1.68	1667983537350
36.1738	140033	5	1667983212132
46.8543333333333	-121.760166666667	0.24	1667982482510
33.6706667	-116.7671667	0.53	1667982054930
38.8348351	-122.8079987	1.06	1667982020250
37.1479	-117.4236	0.8	1667981794989
53.6675	-166.836333333333	1.13	1667981385550
36.45766667	-98763	0.92	1667981297980
58.2153333333333	-155.179833333333	-0.41	1667981069560
53.8965	-166.894833333333	1	1667981054910
57.1064	-155.0488	2	1667981016343
38.1128333	-121.9223333	2	1667981006080
38.1768	-117.88	1.7	1667980420327
51.8525	-177.9875	1.04	1667979876650
33.3596667	-116.9743333	1.18	1667979810560
23.0201	121308	4.7	1667979729192
34.2438333	-117.4518333	1.89	1667979727300
40073	-119.6772	0.2	1667979562203
35.6411667	-118.3275	1.31	1667979525860
62032	-148.7409	1.6	1667979317611
38.7924995	-122.7943344	0.81	1667979025420
40.0986	-119.7001	0.8	1667978685221
39353	-119.7251	1	1667978463642
18.9661666666667	-67.6766666666667	3.4	1667977478570
34.55633333	-97.33483333	1.32	1667976519409
46.8535	-121762	0.42	1667976433840
38.8373337	-122.8378296	0.37	1667976336270
38761	-122.8768333	0.85	1667976269060
46.8536666666667	-121.760333333333	0.62	1667975450550
35404	-97.88966667	1.89	1667975300160
44.7801667	-110.8138333	0.2	1667975184410
38.8081665	-122.7959976	0.49	1667974688360
-11.1929	164.8665	4.5	1667974443792
43.9297	13.3098	5.6	1667974047036
31.67241664	-104.4043038	1.7	1667973989827
51.8523333333333	-177.987333333333	1.41	1667973272540
46.8485	-121.758833333333	0.6	1667973080160
38.8416672	-122.8781662	1	1667972829130
36.44816667	-96.99533333	1	1667972431410
46856	-121.755666666667	0.21	1667972187210
62.8593	-151.0111	1.4	1667971973951
-20.3422	-178.1344	4.5	1667971963411
46851	-121.757166666667	0.99	1667971885590
38.7639999	-122.7416687	1.04	1667971832700
17.9568333333333	-66.9886666666667	1.99	1667971823150
38.793335	-122.762001	0.63	1667970959900
19.2294998168945	-155.384994506836	2.06999993	1667970650790
19.3266658782959	-155.113494873047	1.76999998	1667970543240
19.1861667633057	-155.38200378418	2.23	1667970532210
34.0935	-116404	1.39	1667969252440
57784	-155.9538	1.5	1667968877212
37.9071	-117.4699	1.4	1667968434752
-38.2225	176.5679	4	1667968388577
62.9025	-149128	1.4	1667968314657
19.4171666666667	-155.271666666667	1.7	1667968216030
39408	-119.7099	1.1	1667967842172
-5.1362	153.2217	4.4	1667966980551
19411	-155.274666666667	1.85	1667966355600
17.9085	-66773	2.05	1667966269850
2.8811	128.6623	5	1667965914598
34878	-97676	0.95	1667965793200
31.6581	131.8125	4.5	1667965045310
46.0181666666667	-122428	1.29	1667964773930
-29.3626	-178.2862	4.4	1667964506792
61.2297	-151.8314	1.2	1667963921951
33.3128333	-116.7475	0.89	1667963731200
34522	-97.2655	1.64	1667963672689
65.3086	-149.9792	1.6	1667963345004
46.85	-121.759333333333	0.62	1667962736290
65.2418	-150.0584	1.4	1667962575983
46.8511666666667	-121.756166666667	0.61	1667962195890
38.8476677	-122.8143311	0.37	1667961808080
38.8458333	-122.8138333	1.81	1667961761980
38.8445	-122814	1.58	1667961440050
19.4076666666667	-155.286666666667	1.58	1667961011250
62.2116	-152.3103	1.5	1667960620075
35416	-97.88116667	1.43	1667960277590
63.4269	-146.1575	1.9	1667960273475
37.1326667	-121.6025	0.9	1667960229670
39.7085	-119.8621	0.8	1667959638274
35404	-97.88533333	1.25	1667959352549
36.44266667	-98.79033333	1.25	1667958885859
36.2446667	-120.4638333	2.2	1667958287400
46.8515	-121.759833333333	0.14	1667957589700
19.1193	-66395	3.55	1667957589210
35.39633333	-97.90233333	1.3	1667957065539
38.5335	-119497	1.6	1667956636470
-4.2204	-80.5016	5.1	1667956509397
59.8174	-153.2314	2.1	1667955934482
29.9803	80.2903	4.4	1667955434321
19.1808338165283	-155.387664794922	2.23	1667955339190
46.0773333333333	-122.477666666667	1.35	1667955005600
31.67696635	-104.4113435	2.2	1667954924136
33.3116667	-116.7548333	1.91	1667954817550
46.1948333333333	-122182	0.74	1667954814500
38.8014984	-122.770668	0.9	1667954686110
46852	-121758	0.74	1667954461460
-59.8027	-25.4765	4.4	1667953980770
11.1924	126.4496	4.6	1667953666354
63372	-151.2477	1	1667953212975
38.5048	141.9058	4.3	1667953127811
47.9403333333333	-122.371833333333	1.54	1667952756890
44.7733333	-111137	0.22	1667952548660
38.8033333	-122.7881699	1.01	1667952512270
64.7374	-149.3794	1.3	1667952404541
65.8797	-150.3741	1.1	1667952308764
11.2849	125.9088	4.3	1667951976694
53.6433	-164.6858	2.1	1667950323890
61.4027	-146.7943	1.6	1667950058796
63.4375	-146195	1.5	1667949447642
38.8171667	-122.8175	0.36	1667949296370
33.2186667	-116.7436667	1.03	1667949107510
60.1727	-141.0064	1.3	1667947893168
46.8923333333333	-121.930833333333	0.43	1667947700980
51.8596666666667	-178014	1.31	1667947467720
51.8651666666667	-178.0055	1.64	1667947406240
38.8263321	-122.8464966	0.37	1667946092880
31.61832213	-103.9759702	2	1667945791899
51.8591666666667	-178.0245	1.13	1667945248030
58.2914	-154.9807	0.4	1667944807005
33.6183333	-116.6775	1.16	1667944735720
51.8683333333333	-177989	2.1	1667944678380
57.7769	-157.3755	2.6	1667944229782
19.4138336181641	-155.296340942383	1.71000004	1667943549350
36.4685	-121.05	1.87	1667941120690
32.3847	142.4644	4.5	1667941002193
35066	-118.3255	1.21	1667940774730
18.8993333333333	-64.3015	3.42	1667940703680
61.4894	-146.4053	1.5	1667940456229
29.2742	81.1486	5.7	1667939243418
61.5209	-149.6834	1.3	1667939029144
19.4355	-155608	2.26	1667938715170
31.67583387	-104.4430951	2	1667938590142
38.7874985	-122.7464981	0.5	1667938492200
39.3623	-120.0094	0.3	1667938265455
19.4773330688477	-155.633331298828	1.84	1667937520730
31.66008633	-104.3175346	1.8	1667937134466
51.8651666666667	-177.864333333333	0.48	1667936968380
51.8458333333333	-178.035666666667	1.47	1667935578560
38.8404999	-122.8379974	0.72	1667935487570
19.4468333333333	-155.600833333333	2.05	1667935303370
33.9213333	-116.7131667	2.16	1667935289560
37.0929	-115765	0.6	1667935185492
37094	-115.9173	0.2	1667935178840
60.4268333333333	-152.776333333333	0.68	1667934929800
62.2057	-149.6078	1.6	1667934357319
39.4255	-119522	1.1	1667933655780
19.4646666666667	-155.600333333333	2.06	1667933507330
19.1208333333333	-155.5245	1.48	1667933478670
19.4158333333333	-155.313333333333	2.08	1667932493180
18.9645	-65.3738333333333	3.17	1667932105480
38.8356667	-122.8193359	0.64	1667931679310
-21182	-67.4908	4.1	1667930687987
31.6668	-104.3661	2.7	1667930182310
31.66152776	-104.3067812	2.3	1667929623182
46.8673333333333	-121.9145	0.49	1667929381270
17.9781666666667	-66.8515	2.27	1667929115090
40.2838333	-124.4176667	2.53	1667928907270
59.4636	-152.5306	2.9	1667928906699
38.8146667	-122.8175	1.21	1667928831120
31.66677637	-104.5512054	1.9	1667928626988
35.6691667	-117.4606667	1.2	1667927677910
40.1542	-119.1583	1.5	1667927583741
61.8519	-151.1273	1.8	1667926473191
35.6695	-97.4	1.33	1667926427890
44.7326667	-111.0295	0.54	1667925936790
33.8878333	-116.8591667	1.75	1667925928080
19.4476666666667	-155.609833333333	2.08	1667925658010
19.4478340148926	-155.604339599609	1.72	1667925654930
38.8328333	-122816	0.57	1667925463480
51.8601666666667	-178.077833333333	1.1	1667925329880
39.6085	-120.3948333	2.76	1667925325910
58.2341666666667	-155.169833333333	-0.28	1667925140460
38.8185005	-122.8031693	0.64	1667924646910
36.0016667	-118.3811667	2.2	1667924382610
58.2439	-155.1665	0.7	1667923448740
38.8408318	-122.8751678	0.35	1667922898310
18.0306666666667	-66.8605	2.11	1667922556010
39.3535	-120.0093	0.7	1667922058514
44727	-111.0241667	0.09	1667921933780
38.8266678	-122.7929993	0.63	1667921667170
61.3471666666667	-152.243166666667	-0.06	1667921643880
40.1607	-119.1386	1.6	1667921342439
61.5338	-147.9869	1.8	1667921238970
40.1562	-119.1475	1.7	1667921208083
39.4851667	-123115	2.63	1667921166880
43.6743	8.9959	4.5	1667921003651
29.3648	81.2072	4.7	1667920955956
61651	-148.1567	1.1	1667920837741
18.0143333333333	-66.8725	2	1667920643940
19.424165725708	-155.606002807617	1.70000005	1667920486480
19.5361666666667	-156018	2.72	1667920108810
40.1553	-119.1483	1.6	1667918509991
52.4101	-179.4194	4.6	1667918325729
-3.5407	145.5359	4.3	1667917866482
15.3099	120.8566	5.2	1667917800957
33.9615	-116.6441667	0.81	1667917239280
19.4466667175293	-155.600830078125	1.9	1667916257550
35.7323333	-116.6233333	1.76	1667915632770
61.6999	-148.1414	0.9	1667915332086
33.6483333	-116.6928333	0.71	1667914982110
40.1563	-119.1389	2.5	1667914951680
36.3335	-120.9078333	1.35	1667914121430
61.3604	-151.7466	1.7	1667914083340
36.7208	-116.3065	0.3	1667913621350
61.9094	-147.2141	1.5	1667912827338
38.838665	-122.8378296	1.05	1667912764870
38.8434982	-122.8704987	0.88	1667912758060
-15198	164.2727	4.4	1667912193510
36.7137	-116.3241	-0.1	1667912171596
40172	-119.1458	2.2	1667911984754
35.71833333	-98.65683333	1.69	1667910912039
19338	-155.211166666667	1.01	1667910360670
38.8408318	-122.8786697	0.39	1667910283610
61308	-152.3525	-0.23	1667909536670
35.40766667	-97.90333333	1.2	1667909494340
38.1571	-117.9646	1.9	1667909233686
-29891	-68.4804	4	1667909134155
31.67344728	-104.3870867	1.8	1667908922927
40.1651	-119.1501	1.6	1667908690598
39.3832	-119.8707	0.8	1667908666138
31.66201297	-104.3783731	3.3	1667908631424
63.2861	-150.5378	1.7	1667908602418
31.65089781	-104.2340405	2.4	1667907880666
36.87466667	-97.9085	1.49	1667907835009
59405	-151.4625	2	1667907809109
18.8413333333333	-67.6691666666667	3.29	1667907755610
21.7125	-76489	5	1667907219026
35.4165	-97.89733333	1.26	1667907136730
31.67830944	-104.4167393	2.3	1667906341505
63748	-150342	1.5	1667906193965
11.0868	125.6765	4.6	1667906170168
40.1615	-119.1409	1.6	1667905870452
60.8053	-151.0923	1.6	1667905586834
33.2193333	-116.7475	0.71	1667905570370
17.9691666666667	-66.9355	2.34	1667905468090
61.1383	-147.4403	1.8	1667904989406
-22.5535	-179.7972	4.3	1667904535225
44.7315	-111.0291667	0.02	1667903232050
38.8321648	-122.8153305	0.84	1667903213530
34.0343333	-117.2415	1.76	1667903151170
61.5259	-150.4588	1.8	1667903148677
19.1551666259766	-155.474166870117	1.99000001	1667902313340
37.5478333	-118.8551667	1.61	1667902076120
60.4253333333333	-152.763333333333	0.33	1667901992190
40154	-119.1607	1.4	1667901628303
19.2291660308838	-155.389495849609	1.84000003	1667900864440
44.4405	-110.2315	0.83	1667900632690
40.1656	-119.1423	1.8	1667900399030
34297	-118.5353333	1.54	1667900381640
17957	-66.9766666666667	2.31	1667899993540
38.8325005	-122.8793335	1.46	1667899774640
63.5776	-147.3254	1.6	1667899767340
40.1603	-119.1426	1.3	1667899203108
36.2923333	-89.4771667	1.77	1667899014400
46.1995	-122.181333333333	0.41	1667898972790
19.4071674346924	-155.285507202148	1.87	1667898339880
35.84883333	-97.82016667	1.41	1667898251339
62524	-151.0284	1.1	1667898207530
19.0034999847412	-155.406661987305	2.30999994	1667897552580
-33.6914	-70774	5	1667897476139
60.3742	-143.2578	1.2	1667896998896
38.7843323	-122.8321686	0.95	1667896930710
19.2416667938232	-155.40266418457	1.98000002	1667896697550
61.3927	-150.0322	2	1667896427614
40.1636	-119.1477	1.3	1667895203914
33.6708333	-116.7235	0.76	1667894747650
33.1401667	-116.6353333	0.84	1667894747550
62.9254	-149.4733	1.6	1667894162138
40.1718	-119.1371	1.6	1667893863941
35.59483333	-97.82633333	1.17	1667892935829
36.53566667	-98.96416667	1.17	1667892841300
-31.9824	-179.3467	4.7	1667892702929
19.2474994659424	-155.381164550781	2.36	1667892464840
38.8266678	-122.8066635	0.74	1667892217740
38.8268333	-122.8068333	0.84	1667892103610
40.1558	-119.1449	1.6	1667891863849
-16.3162	-173.8323	4.4	1667891546237
39967	-119.6473	0.5	1667891280562
61.7111	-141.8148	1.3	1667890826346
35.5041667	-118.4005	1.22	1667890004450
-6069	149.3698	4.1	1667889972061
61.9738	-150.8429	1.8	1667889256855
-17.9098	-175.0127	4.4	1667888826242
23.0649	94.5122	4.7	1667888822122
40.1486	-119.1402	1.9	1667888463069
63.1847	-151412	1.4	1667888234404
39689	-123.6086667	1.9	1667887405760
63.0508	-151.5369	2.1	1667886481895
36.1376667	-120225	1.03	1667886309920
34.0355	-117122	1.06	1667885769100
38.8383333	-122.8383333	1.15	1667883890270
63.0582	-151.5312	1.9	1667883636391
-13.3542	167.0592	4.2	1667883353919
17905	-66.8931666666667	2.21	1667883339380
-18.1015	-177.83	4.4	1667883098379
13.4875	-90.8814	4.4	1667882856064
33.2168333	-116746	1.03	1667882845280
61.0226	-151.1844	1.8	1667882755005
38.8401667	-122836	0.42	1667882652640
53.9822	-35.1557	4.8	1667882379078
40.1662	-119.1413	1.3	1667882134169
62.4004	-149.6239	1.6	1667882073733
40.1546	-119.1537	1.6	1667881947375
40.1573	-119.1439	1.7	1667881671287
40.1567	-119.1715	1.4	1667880487907
18.9445	-66.8858333333333	3.26	1667880343630
40.09	-119.6723	0.8	1667880171975
38.7615013	-122.7385025	0.74	1667879483590
40172	-119148	3.3	1667879453985
37.3331667	-122.2003333	1.29	1667879328790
61.8635	-151267	2.2	1667878964603
68.4585	-148.2063	2	1667878936715
63.1206	-150.7237	1.6	1667878217492
35.40916667	-97.89366667	0.93	1667878075579
19.1951675415039	-155.488662719727	2.48000002	1667878013410
38.4931667	-119.5488333	2.25	1667877998680
43.6559	-111.0985	2	1667877345801
63295	-150.1437	1.9	1667876606739
38.8038333	-122.7831667	1.13	1667876338920
1.5558	127.1131	4.4	1667875188635
19.1843338012695	-155.127334594727	2.01999998	1667874714620
-6451	129.6878	4.6	1667874455458
36.09416667	-97.45333333	1.54	1667874206390
60.4223333333333	-152.775166666667	-0.26	1667873599950
62.0347	-150.4695	2.8	1667873597637
61.3601	-152.3536	1.9	1667873273821
61.4891	-149.9367	1.5	1667872394096
40.1554	-119.1331	2.1	1667872392744
64.8464	-148.0049	1.4	1667872323539
-5.7219	110.8309	4.1	1667872075438
61.7046	-141.8168	1.2	1667872020934
60.8691	-150.7129	2	1667871590351
62087	-148.2619	0.8	1667871131736
-5.5588	152.4238	4.2	1667871115335
61.3028	-149.8916	1.4	1667871031300
-24.1238	-66.9549	4.5	1667870919849
-19.0771	167.6452	5.2	1667870791439
33.1386667	-116.5055	1.37	1667870541350
47.6118333333333	-123.941333333333	1.57	1667870520140
60.4228333333333	-152.765166666667	0.3	1667870199940
36.5375	-98964	1.56	1667869764559
38.7908325	-122.7256699	1.03	1667868650030
19.2046661376953	-155.335830688477	2.16000009	1667868223870
61.3266	-149.8913	2	1667868083912
39.6421	-119.9403	0.8	1667867563350
55.6376	-153.3769	3.1	1667867323705
33.2328333	-116783	1.85	1667867063330
38.43	-112.8245	-0.02	1667866586330
31.5643333	-115.6708333	2.65	1667866442870
35.4185	-97.88716667	1.32	1667866070310
39.5867	-120.6839	1.7	1667866018799
52.9333	-167.7004	4.5	1667865624960
61.6358	-141.8808	1.1	1667865610904
-58.7285	-25.2796	4.6	1667864139027
60.7965	-147.5053	1.2	1667863629522
19383	-65.1085	3.33	1667863348400
61.0326	-148.9023	3.2	1667863084798
38.8341675	-122.815834	0.89	1667862080380
45.4101666666667	-122.8735	1.72	1667862014510
17.9963333333333	-67.0275	1.8	1667861709650
61.6354	-141.9831	1.2	1667860837957
35.5896667	-117.5851667	1.34	1667860495220
18.4441	-68.8245	4.05	1667860240590
35.93716667	-97.89283333	1.43	1667860099750
60.4285	-152767	-0.55	1667859514610
64.5039	-152.5195	1.8	1667859126852
61.7006	-141.8234	1.6	1667858925783
18271	-68.0306666666667	3.43	1667858906720
61.6764	-141769	3.2	1667858271226
27.0948	143.3203	4.6	1667858227320
38.7651667	-122.7011667	1.58	1667857603240
19.2194995880127	-155.390838623047	1.92	1667857105790
38.8885	-118.7523	1.8	1667856905863
19.1376667022705	-155.363662719727	2.1099999	1667856888700
36.42433333	-98.8905	1.07	1667856595780
51.6393	-175.3377	4.2	1667855889650
17.9985	-66.7643333333333	2.13	1667855627940
63.1851	-150.8595	1.9	1667855121704
51.6027	-175.3244	3.7	1667853952586
36.0628333	-120.6221667	1.03	1667853303610
38.7591667	-122.7375	0.6	1667853157210
44.7315	-111.0323333	0.57	1667852962780
62.2544	-147.3266	1.6	1667852909870
33.8468333	-117.4913333	1.47	1667852901820
18.0316666666667	-66.7395	2.28	1667851985460
38.8236667	-122.7985	1.52	1667850767930
19.4766674041748	-155.594329833984	1.8	1667850695040
19.4166660308838	-155.616333007812	1.70000005	1667850235480
38.5181667	-119.5206667	3.23	1667850095350
26.0659	128.7095	4.5	1667850059966
39.7935	-123.1898333	2.51	1667849933130
19.417667388916	-155.647506713867	1.77	1667849663870
38.5203333	-119.5126667	2.88	1667849578440
40.7738333	-112.0766667	0.65	1667848738530
62.5762	-149.7212	1.5	1667848665602
18.9901666666667	-66.0021666666667	3.44	1667848534380
61148	-146.3901	1.9	1667846993594
38.7989998	-122.748497	0.85	1667846606790
-20.3422	-69.8733	3.3	1667846553566
38.7735	-122.7206667	0.14	1667846404450
61.3518	-150.0483	2.6	1667846002548
61.5871	-146.5043	1.5	1667845911386
37.4648333	-118.7841667	1.09	1667845330180
38.7873333	-122732	0.36	1667844851210
-25.7642	-179.9146	4.5	1667844841528
48575	-123545	1.16	1667843914160
34043	-117.2366667	2.16	1667843880580
40683	-111.4368333	0.43	1667843709240
31.99200998	-103.8319393	2.3	1667843656725
38.8366661	-122.8281631	0.7	1667843585320
33.7075	-116.7153333	1.11	1667842833850
38.8258333	-122.7985	2.29	1667842692350
38.8248329	-122.795166	0.84	1667842291650
35.09533333	-95.54683333	1.32	1667841869500
60.4218333333333	-152.800666666667	-0.13	1667841050190
63.0918	-150.3744	1.3	1667840447589
62.5907	-149.9138	1.6	1667838475432
35421	-97.88316667	1.4	1667838378980
54137	-35.1723	4.6	1667838298320
38.8279991	-122.8521652	0.36	1667838043800
33.4818333	-116.4403333	0.56	1667837725970
19.4858341217041	-155.583160400391	1.83	1667837562970
38.1571	-117.91	1.8	1667836905277
44735	-111.2008333	0.1	1667836839490
-6.6567	155.7424	4.5	1667836588016
41502	-112.1766667	1.14	1667836374410
60.6622	-152.5323	0.3	1667836023331
18.0163333333333	-66.8356666666667	2.09	1667835918640
17.9871666666667	-66.8226666666667	2.15	1667835704430
56.6771	-131.2725	3	1667834832539
31.65135131	-104.3180018	3.5	1667834103090
38.7900009	-122.7353363	0.9	1667833344630
63.4496	-146.2954	1.5	1667833341842
59.6679	-152.7569	1.6	1667833043161
61.2192	-146.8693	1.2	1667832539174
19.92	-155.584166666667	2.26	1667830942740
18.9908332824707	-155.403167724609	1.84000003	1667830889050
18.0636666666667	-66.8338333333333	2.34	1667830300280
19.4673328399658	-155.593673706055	1.77999997	1667829852000
58.25	-155.131166666667	1.01	1667829630540
37.2483333	-121628	0.91	1667829505310
64.7231	-149.0875	1.3	1667829296342
37249	-121629	1.23	1667829247660
0.1572	123.4171	4	1667829109010
19.1560001373291	-155.371673583984	1.83000004	1667829001210
38.8071671	-122.7811661	0.35	1667828566540
